Kommunenummer,Kommune,År,Bygningstype,Antall
4030,Nissedal,01.01.2007,Andre småhus med 3 boliger eller flere,0
4030,Nissedal,01.01.2007,Store frittliggende boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2007,Store frittliggende boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2007,Store frittliggende boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2007,Stort sammenbygd boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2007,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2007,Stort sammenbygd boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2007,Bo- og servicesenter,0
4030,Nissedal,01.01.2007,Studenthjem/studentboliger,0
4030,Nissedal,01.01.2007,Annen bygning for bofellesskap,0
4030,Nissedal,01.01.2007,Andre bygg enn boligbygg,0
4030,Nissedal,01.01.2008,Enebolig,9
4030,Nissedal,01.01.2008,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
4030,Nissedal,01.01.2008,Våningshus,0
4030,Nissedal,01.01.2008,"Del av tomannsbolig, vertikaldelt",0
4030,Nissedal,01.01.2008,"Tomannsbolig, horisontaldelt",0
4030,Nissedal,01.01.2008,"Del av våninghus  tomannsbustad, vertikaltdelt",0
4030,Nissedal,01.01.2008,"Våningshus tomannsbolig, horisontaltdelt",0
4030,Nissedal,01.01.2008,Rekkehus,0
4030,Nissedal,01.01.2008,Kjedehus inkl.atriumhus,0
4030,Nissedal,01.01.2008,Terrassehus,0
4030,Nissedal,01.01.2008,Andre småhus med 3 boliger eller flere,0
4030,Nissedal,01.01.2008,Store frittliggende boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2008,Store frittliggende boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2008,Store frittliggende boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2008,Stort sammenbygd boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2008,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2008,Stort sammenbygd boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2008,Bo- og servicesenter,0
4030,Nissedal,01.01.2008,Studenthjem/studentboliger,0
4030,Nissedal,01.01.2008,Annen bygning for bofellesskap,0
4030,Nissedal,01.01.2008,Andre bygg enn boligbygg,0
4030,Nissedal,01.01.2009,Enebolig,3
4030,Nissedal,01.01.2009,"Enebolig med hybelleilighet, sokkelleilighet o.l.",2
4030,Nissedal,01.01.2009,Våningshus,0
4030,Nissedal,01.01.2009,"Del av tomannsbolig, vertikaldelt",0
4030,Nissedal,01.01.2009,"Tomannsbolig, horisontaldelt",0
4030,Nissedal,01.01.2009,"Del av våninghus  tomannsbustad, vertikaltdelt",0
4030,Nissedal,01.01.2009,"Våningshus tomannsbolig, horisontaltdelt",0
4030,Nissedal,01.01.2009,Rekkehus,0
4030,Nissedal,01.01.2009,Kjedehus inkl.atriumhus,0
4030,Nissedal,01.01.2009,Terrassehus,0
4030,Nissedal,01.01.2009,Andre småhus med 3 boliger eller flere,0
4030,Nissedal,01.01.2009,Store frittliggende boligbygg på 2 etasjer,1
4030,Nissedal,01.01.2009,Store frittliggende boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2009,Store frittliggende boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2009,Stort sammenbygd boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2009,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2009,Stort sammenbygd boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2009,Bo- og servicesenter,0
4030,Nissedal,01.01.2009,Studenthjem/studentboliger,0
4030,Nissedal,01.01.2009,Annen bygning for bofellesskap,0
4030,Nissedal,01.01.2009,Andre bygg enn boligbygg,0
4030,Nissedal,01.01.2010,Enebolig,7
4030,Nissedal,01.01.2010,"Enebolig med hybelleilighet, sokkelleilighet o.l.",2
4030,Nissedal,01.01.2010,Våningshus,2
4030,Nissedal,01.01.2010,"Del av tomannsbolig, vertikaldelt",0
4030,Nissedal,01.01.2010,"Tomannsbolig, horisontaldelt",0
4030,Nissedal,01.01.2010,"Del av våninghus  tomannsbustad, vertikaltdelt",0
4030,Nissedal,01.01.2010,"Våningshus tomannsbolig, horisontaltdelt",0
4030,Nissedal,01.01.2010,Rekkehus,0
4030,Nissedal,01.01.2010,Kjedehus inkl.atriumhus,0
4030,Nissedal,01.01.2010,Terrassehus,0
4030,Nissedal,01.01.2010,Andre småhus med 3 boliger eller flere,0
4030,Nissedal,01.01.2010,Store frittliggende boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2010,Store frittliggende boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2010,Store frittliggende boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2010,Stort sammenbygd boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2010,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2010,Stort sammenbygd boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2010,Bo- og servicesenter,0
4030,Nissedal,01.01.2010,Studenthjem/studentboliger,0
4030,Nissedal,01.01.2010,Annen bygning for bofellesskap,0
4030,Nissedal,01.01.2010,Andre bygg enn boligbygg,0
4030,Nissedal,01.01.2011,Enebolig,2
4030,Nissedal,01.01.2011,"Enebolig med hybelleilighet, sokkelleilighet o.l.",2
4030,Nissedal,01.01.2011,Våningshus,0
4030,Nissedal,01.01.2011,"Del av tomannsbolig, vertikaldelt",0
4030,Nissedal,01.01.2011,"Tomannsbolig, horisontaldelt",0
4030,Nissedal,01.01.2011,"Del av våninghus  tomannsbustad, vertikaltdelt",0
4030,Nissedal,01.01.2011,"Våningshus tomannsbolig, horisontaltdelt",0
4030,Nissedal,01.01.2011,Rekkehus,0
4030,Nissedal,01.01.2011,Kjedehus inkl.atriumhus,0
4030,Nissedal,01.01.2011,Terrassehus,0
4030,Nissedal,01.01.2011,Andre småhus med 3 boliger eller flere,0
4030,Nissedal,01.01.2011,Store frittliggende boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2011,Store frittliggende boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2011,Store frittliggende boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2011,Stort sammenbygd boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2011,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2011,Stort sammenbygd boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2011,Bo- og servicesenter,0
4030,Nissedal,01.01.2011,Studenthjem/studentboliger,0
4030,Nissedal,01.01.2011,Annen bygning for bofellesskap,0
4030,Nissedal,01.01.2011,Andre bygg enn boligbygg,1
4030,Nissedal,01.01.2012,Enebolig,7
4030,Nissedal,01.01.2012,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
4030,Nissedal,01.01.2012,Våningshus,0
4030,Nissedal,01.01.2012,"Del av tomannsbolig, vertikaldelt",0
4030,Nissedal,01.01.2012,"Tomannsbolig, horisontaldelt",0
4030,Nissedal,01.01.2012,"Del av våninghus  tomannsbustad, vertikaltdelt",0
4030,Nissedal,01.01.2012,"Våningshus tomannsbolig, horisontaltdelt",0
4030,Nissedal,01.01.2012,Rekkehus,0
4030,Nissedal,01.01.2012,Kjedehus inkl.atriumhus,0
4030,Nissedal,01.01.2012,Terrassehus,0
4030,Nissedal,01.01.2012,Andre småhus med 3 boliger eller flere,0
4030,Nissedal,01.01.2012,Store frittliggende boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2012,Store frittliggende boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2012,Store frittliggende boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2012,Stort sammenbygd boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2012,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2012,Stort sammenbygd boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2012,Bo- og servicesenter,0
4030,Nissedal,01.01.2012,Studenthjem/studentboliger,0
4030,Nissedal,01.01.2012,Annen bygning for bofellesskap,0
4030,Nissedal,01.01.2012,Andre bygg enn boligbygg,0
4030,Nissedal,01.01.2013,Enebolig,4
4030,Nissedal,01.01.2013,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
4030,Nissedal,01.01.2013,Våningshus,0
4030,Nissedal,01.01.2013,"Del av tomannsbolig, vertikaldelt",0
4030,Nissedal,01.01.2013,"Tomannsbolig, horisontaldelt",0
4030,Nissedal,01.01.2013,"Del av våninghus  tomannsbustad, vertikaltdelt",0
4030,Nissedal,01.01.2013,"Våningshus tomannsbolig, horisontaltdelt",0
4030,Nissedal,01.01.2013,Rekkehus,0
4030,Nissedal,01.01.2013,Kjedehus inkl.atriumhus,0
4030,Nissedal,01.01.2013,Terrassehus,0
4030,Nissedal,01.01.2013,Andre småhus med 3 boliger eller flere,0
4030,Nissedal,01.01.2013,Store frittliggende boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2013,Store frittliggende boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2013,Store frittliggende boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2013,Stort sammenbygd boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2013,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2013,Stort sammenbygd boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2013,Bo- og servicesenter,0
4030,Nissedal,01.01.2013,Studenthjem/studentboliger,0
4030,Nissedal,01.01.2013,Annen bygning for bofellesskap,0
4030,Nissedal,01.01.2013,Andre bygg enn boligbygg,0
4030,Nissedal,01.01.2014,Enebolig,7
4030,Nissedal,01.01.2014,"Enebolig med hybelleilighet, sokkelleilighet o.l.",2
4030,Nissedal,01.01.2014,Våningshus,0
4030,Nissedal,01.01.2014,"Del av tomannsbolig, vertikaldelt",2
4030,Nissedal,01.01.2014,"Tomannsbolig, horisontaldelt",0
4030,Nissedal,01.01.2014,"Del av våninghus  tomannsbustad, vertikaltdelt",0
4030,Nissedal,01.01.2014,"Våningshus tomannsbolig, horisontaltdelt",0
4030,Nissedal,01.01.2014,Rekkehus,0
4030,Nissedal,01.01.2014,Kjedehus inkl.atriumhus,0
4030,Nissedal,01.01.2014,Terrassehus,0
4030,Nissedal,01.01.2014,Andre småhus med 3 boliger eller flere,0
4030,Nissedal,01.01.2014,Store frittliggende boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2014,Store frittliggende boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2014,Store frittliggende boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2014,Stort sammenbygd boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2014,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2014,Stort sammenbygd boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2014,Bo- og servicesenter,0
4030,Nissedal,01.01.2014,Studenthjem/studentboliger,0
4030,Nissedal,01.01.2014,Annen bygning for bofellesskap,0
4030,Nissedal,01.01.2014,Andre bygg enn boligbygg,1
4030,Nissedal,01.01.2015,Enebolig,2
4030,Nissedal,01.01.2015,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
4030,Nissedal,01.01.2015,Våningshus,0
4030,Nissedal,01.01.2015,"Del av tomannsbolig, vertikaldelt",0
4030,Nissedal,01.01.2015,"Tomannsbolig, horisontaldelt",0
4030,Nissedal,01.01.2015,"Del av våninghus  tomannsbustad, vertikaltdelt",0
4030,Nissedal,01.01.2015,"Våningshus tomannsbolig, horisontaltdelt",0
4030,Nissedal,01.01.2015,Rekkehus,0
4030,Nissedal,01.01.2015,Kjedehus inkl.atriumhus,0
4030,Nissedal,01.01.2015,Terrassehus,0
4030,Nissedal,01.01.2015,Andre småhus med 3 boliger eller flere,0
4030,Nissedal,01.01.2015,Store frittliggende boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2015,Store frittliggende boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2015,Store frittliggende boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2015,Stort sammenbygd boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2015,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2015,Stort sammenbygd boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2015,Bo- og servicesenter,0
4030,Nissedal,01.01.2015,Studenthjem/studentboliger,0
4030,Nissedal,01.01.2015,Annen bygning for bofellesskap,0
4030,Nissedal,01.01.2015,Andre bygg enn boligbygg,0
4030,Nissedal,01.01.2016,Enebolig,5
4030,Nissedal,01.01.2016,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
4030,Nissedal,01.01.2016,Våningshus,0
4030,Nissedal,01.01.2016,"Del av tomannsbolig, vertikaldelt",0
4030,Nissedal,01.01.2016,"Tomannsbolig, horisontaldelt",2
4030,Nissedal,01.01.2016,"Del av våninghus  tomannsbustad, vertikaltdelt",1
4030,Nissedal,01.01.2016,"Våningshus tomannsbolig, horisontaltdelt",0
4030,Nissedal,01.01.2016,Rekkehus,4
4030,Nissedal,01.01.2016,Kjedehus inkl.atriumhus,0
4030,Nissedal,01.01.2016,Terrassehus,0
4030,Nissedal,01.01.2016,Andre småhus med 3 boliger eller flere,0
4030,Nissedal,01.01.2016,Store frittliggende boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2016,Store frittliggende boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2016,Store frittliggende boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2016,Stort sammenbygd boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2016,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2016,Stort sammenbygd boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2016,Bo- og servicesenter,0
4030,Nissedal,01.01.2016,Studenthjem/studentboliger,0
4030,Nissedal,01.01.2016,Annen bygning for bofellesskap,0
4030,Nissedal,01.01.2016,Andre bygg enn boligbygg,0
4030,Nissedal,01.01.2017,Enebolig,2
4030,Nissedal,01.01.2017,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
4030,Nissedal,01.01.2017,Våningshus,0
4030,Nissedal,01.01.2017,"Del av tomannsbolig, vertikaldelt",4
4030,Nissedal,01.01.2017,"Tomannsbolig, horisontaldelt",0
4030,Nissedal,01.01.2017,"Del av våninghus  tomannsbustad, vertikaltdelt",0
4030,Nissedal,01.01.2017,"Våningshus tomannsbolig, horisontaltdelt",0
4030,Nissedal,01.01.2017,Rekkehus,0
4030,Nissedal,01.01.2017,Kjedehus inkl.atriumhus,0
4030,Nissedal,01.01.2017,Terrassehus,0
4030,Nissedal,01.01.2017,Andre småhus med 3 boliger eller flere,0
4030,Nissedal,01.01.2017,Store frittliggende boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2017,Store frittliggende boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2017,Store frittliggende boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2017,Stort sammenbygd boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2017,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2017,Stort sammenbygd boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2017,Bo- og servicesenter,0
4030,Nissedal,01.01.2017,Studenthjem/studentboliger,0
4030,Nissedal,01.01.2017,Annen bygning for bofellesskap,0
4030,Nissedal,01.01.2017,Andre bygg enn boligbygg,0
4030,Nissedal,01.01.2018,Enebolig,1
4030,Nissedal,01.01.2018,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
4030,Nissedal,01.01.2018,Våningshus,1
4030,Nissedal,01.01.2018,"Del av tomannsbolig, vertikaldelt",0
4030,Nissedal,01.01.2018,"Tomannsbolig, horisontaldelt",0
4030,Nissedal,01.01.2018,"Del av våninghus  tomannsbustad, vertikaltdelt",0
4030,Nissedal,01.01.2018,"Våningshus tomannsbolig, horisontaltdelt",0
4030,Nissedal,01.01.2018,Rekkehus,0
4030,Nissedal,01.01.2018,Kjedehus inkl.atriumhus,0
4030,Nissedal,01.01.2018,Terrassehus,0
4030,Nissedal,01.01.2018,Andre småhus med 3 boliger eller flere,0
4030,Nissedal,01.01.2018,Store frittliggende boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2018,Store frittliggende boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2018,Store frittliggende boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2018,Stort sammenbygd boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2018,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2018,Stort sammenbygd boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2018,Bo- og servicesenter,0
4030,Nissedal,01.01.2018,Studenthjem/studentboliger,0
4030,Nissedal,01.01.2018,Annen bygning for bofellesskap,0
4030,Nissedal,01.01.2018,Andre bygg enn boligbygg,0
4030,Nissedal,01.01.2019,Enebolig,2
4030,Nissedal,01.01.2019,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
4030,Nissedal,01.01.2019,Våningshus,0
4030,Nissedal,01.01.2019,"Del av tomannsbolig, vertikaldelt",0
4030,Nissedal,01.01.2019,"Tomannsbolig, horisontaldelt",0
4030,Nissedal,01.01.2019,"Del av våninghus  tomannsbustad, vertikaltdelt",0
4030,Nissedal,01.01.2019,"Våningshus tomannsbolig, horisontaltdelt",0
4030,Nissedal,01.01.2019,Rekkehus,0
4030,Nissedal,01.01.2019,Kjedehus inkl.atriumhus,0
4030,Nissedal,01.01.2019,Terrassehus,0
4030,Nissedal,01.01.2019,Andre småhus med 3 boliger eller flere,0
4030,Nissedal,01.01.2019,Store frittliggende boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2019,Store frittliggende boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2019,Store frittliggende boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2019,Stort sammenbygd boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2019,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2019,Stort sammenbygd boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2019,Bo- og servicesenter,0
4030,Nissedal,01.01.2019,Studenthjem/studentboliger,0
4030,Nissedal,01.01.2019,Annen bygning for bofellesskap,0
4030,Nissedal,01.01.2019,Andre bygg enn boligbygg,0
4030,Nissedal,01.01.2020,Enebolig,2
4030,Nissedal,01.01.2020,"Enebolig med hybelleilighet, sokkelleilighet o.l.",2
4030,Nissedal,01.01.2020,Våningshus,0
4030,Nissedal,01.01.2020,"Del av tomannsbolig, vertikaldelt",0
4030,Nissedal,01.01.2020,"Tomannsbolig, horisontaldelt",0
4030,Nissedal,01.01.2020,"Del av våninghus  tomannsbustad, vertikaltdelt",0
4030,Nissedal,01.01.2020,"Våningshus tomannsbolig, horisontaltdelt",0
4030,Nissedal,01.01.2020,Rekkehus,0
4030,Nissedal,01.01.2020,Kjedehus inkl.atriumhus,0
4030,Nissedal,01.01.2020,Terrassehus,0
4030,Nissedal,01.01.2020,Andre småhus med 3 boliger eller flere,0
4030,Nissedal,01.01.2020,Store frittliggende boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2020,Store frittliggende boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2020,Store frittliggende boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2020,Stort sammenbygd boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2020,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2020,Stort sammenbygd boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2020,Bo- og servicesenter,0
4030,Nissedal,01.01.2020,Studenthjem/studentboliger,0
4030,Nissedal,01.01.2020,Annen bygning for bofellesskap,0
4030,Nissedal,01.01.2020,Andre bygg enn boligbygg,0
4030,Nissedal,01.01.2021,Enebolig,9
4030,Nissedal,01.01.2021,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
4030,Nissedal,01.01.2021,Våningshus,0
4030,Nissedal,01.01.2021,"Del av tomannsbolig, vertikaldelt",0
4030,Nissedal,01.01.2021,"Tomannsbolig, horisontaldelt",0
4030,Nissedal,01.01.2021,"Del av våninghus  tomannsbustad, vertikaltdelt",0
4030,Nissedal,01.01.2021,"Våningshus tomannsbolig, horisontaltdelt",0
4030,Nissedal,01.01.2021,Rekkehus,0
4030,Nissedal,01.01.2021,Kjedehus inkl.atriumhus,0
4030,Nissedal,01.01.2021,Terrassehus,0
4030,Nissedal,01.01.2021,Andre småhus med 3 boliger eller flere,0
4030,Nissedal,01.01.2021,Store frittliggende boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2021,Store frittliggende boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2021,Store frittliggende boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2021,Stort sammenbygd boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2021,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2021,Stort sammenbygd boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2021,Bo- og servicesenter,0
4030,Nissedal,01.01.2021,Studenthjem/studentboliger,0
4030,Nissedal,01.01.2021,Annen bygning for bofellesskap,0
4030,Nissedal,01.01.2021,Andre bygg enn boligbygg,0
4030,Nissedal,01.01.2022,Enebolig,3
4030,Nissedal,01.01.2022,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
4030,Nissedal,01.01.2022,Våningshus,0
4030,Nissedal,01.01.2022,"Del av tomannsbolig, vertikaldelt",0
4030,Nissedal,01.01.2022,"Tomannsbolig, horisontaldelt",0
4030,Nissedal,01.01.2022,"Del av våninghus  tomannsbustad, vertikaltdelt",0
4030,Nissedal,01.01.2022,"Våningshus tomannsbolig, horisontaltdelt",0
4030,Nissedal,01.01.2022,Rekkehus,0
4030,Nissedal,01.01.2022,Kjedehus inkl.atriumhus,0
4030,Nissedal,01.01.2022,Terrassehus,0
4030,Nissedal,01.01.2022,Andre småhus med 3 boliger eller flere,0
4030,Nissedal,01.01.2022,Store frittliggende boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2022,Store frittliggende boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2022,Store frittliggende boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2022,Stort sammenbygd boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2022,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2022,Stort sammenbygd boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2022,Bo- og servicesenter,0
4030,Nissedal,01.01.2022,Studenthjem/studentboliger,0
4030,Nissedal,01.01.2022,Annen bygning for bofellesskap,0
4030,Nissedal,01.01.2022,Andre bygg enn boligbygg,0
4030,Nissedal,01.01.2023,Enebolig,1
4030,Nissedal,01.01.2023,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
4030,Nissedal,01.01.2023,Våningshus,0
4030,Nissedal,01.01.2023,"Del av tomannsbolig, vertikaldelt",0
4030,Nissedal,01.01.2023,"Tomannsbolig, horisontaldelt",0
4030,Nissedal,01.01.2023,"Del av våninghus  tomannsbustad, vertikaltdelt",0
4030,Nissedal,01.01.2023,"Våningshus tomannsbolig, horisontaltdelt",0
4030,Nissedal,01.01.2023,Rekkehus,0
4030,Nissedal,01.01.2023,Kjedehus inkl.atriumhus,0
4030,Nissedal,01.01.2023,Terrassehus,0
4030,Nissedal,01.01.2023,Andre småhus med 3 boliger eller flere,0
4030,Nissedal,01.01.2023,Store frittliggende boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2023,Store frittliggende boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2023,Store frittliggende boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2023,Stort sammenbygd boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2023,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2023,Stort sammenbygd boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2023,Bo- og servicesenter,0
4030,Nissedal,01.01.2023,Studenthjem/studentboliger,0
4030,Nissedal,01.01.2023,Annen bygning for bofellesskap,0
4030,Nissedal,01.01.2023,Andre bygg enn boligbygg,2
4030,Nissedal,01.01.2024,Enebolig,0
4030,Nissedal,01.01.2024,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
4030,Nissedal,01.01.2024,Våningshus,0
4030,Nissedal,01.01.2024,"Del av tomannsbolig, vertikaldelt",0
4030,Nissedal,01.01.2024,"Tomannsbolig, horisontaldelt",0
4030,Nissedal,01.01.2024,"Del av våninghus  tomannsbustad, vertikaltdelt",0
4030,Nissedal,01.01.2024,"Våningshus tomannsbolig, horisontaltdelt",0
4030,Nissedal,01.01.2024,Rekkehus,0
4030,Nissedal,01.01.2024,Kjedehus inkl.atriumhus,0
4030,Nissedal,01.01.2024,Terrassehus,0
4030,Nissedal,01.01.2024,Andre småhus med 3 boliger eller flere,0
4030,Nissedal,01.01.2024,Store frittliggende boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2024,Store frittliggende boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2024,Store frittliggende boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2024,Stort sammenbygd boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2024,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2024,Stort sammenbygd boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2024,Bo- og servicesenter,0
4030,Nissedal,01.01.2024,Studenthjem/studentboliger,0
4030,Nissedal,01.01.2024,Annen bygning for bofellesskap,0
4030,Nissedal,01.01.2024,Andre bygg enn boligbygg,0
4030,Nissedal,01.01.2025,Enebolig,4
4030,Nissedal,01.01.2025,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
4030,Nissedal,01.01.2025,Våningshus,0
4030,Nissedal,01.01.2025,"Del av tomannsbolig, vertikaldelt",0
4030,Nissedal,01.01.2025,"Tomannsbolig, horisontaldelt",0
4030,Nissedal,01.01.2025,"Del av våninghus  tomannsbustad, vertikaltdelt",0
4030,Nissedal,01.01.2025,"Våningshus tomannsbolig, horisontaltdelt",0
4030,Nissedal,01.01.2025,Rekkehus,0
4030,Nissedal,01.01.2025,Kjedehus inkl.atriumhus,0
4030,Nissedal,01.01.2025,Terrassehus,0
4030,Nissedal,01.01.2025,Andre småhus med 3 boliger eller flere,0
4030,Nissedal,01.01.2025,Store frittliggende boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2025,Store frittliggende boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2025,Store frittliggende boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2025,Stort sammenbygd boligbygg på 2 etasjer,0
4030,Nissedal,01.01.2025,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
4030,Nissedal,01.01.2025,Stort sammenbygd boligbygg på 5 etasjer eller over,0
4030,Nissedal,01.01.2025,Bo- og servicesenter,0
4030,Nissedal,01.01.2025,Studenthjem/studentboliger,0
4030,Nissedal,01.01.2025,Annen bygning for bofellesskap,0
4030,Nissedal,01.01.2025,Andre bygg enn boligbygg,0
4032,Fyresdal,01.01.2000,Enebolig,3
